File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Restricted	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF341XVI	tsv	gene quantifications	ENCSR719PXC	RNA-seq	UBERON:0001496	ascending aorta	tissue	Homo sapiens					RNA	rRNA	see document	see document		True	2016-08-04	ENCODE				1							ENCFF826ONU, ENCFF946IQK	9470453	ENCODE Processing Pipeline	c254b59ce88a2a86cd8af3125264a0cb		https://www.encodeproject.org/files/ENCFF341XVI/@@download/ENCFF341XVI.tsv	hg19			released			inconsistent assay_term_name		
ENCFF925IQG	tsv	gene quantifications	ENCSR098BUF	RNA-seq	UBERON:0004648	esophagus muscularis mucosa	tissue	Homo sapiens					RNA	rRNA	see document	see document		True	2016-02-18	ENCODE				1							ENCFF133JDE, ENCFF940AZB	9837426	ENCODE Processing Pipeline	939c59a9c8ecfe26c3398c42df68cdb1		https://www.encodeproject.org/files/ENCFF925IQG/@@download/ENCFF925IQG.tsv	GRCh38			released			inconsistent assay_term_name		
ENCFF257PBB	tsv	gene quantifications	ENCSR098BUF	RNA-seq	UBERON:0004648	esophagus muscularis mucosa	tissue	Homo sapiens					RNA	rRNA	see document	see document		True	2016-02-18	ENCODE				1							ENCFF465VGE, ENCFF826ONU	9476595	ENCODE Processing Pipeline	993d903f30dd6fa4c5b7e40b0586fc6e		https://www.encodeproject.org/files/ENCFF257PBB/@@download/ENCFF257PBB.tsv	hg19			released			inconsistent assay_term_name		
ENCFF658ESI	tsv	gene quantifications	ENCSR967JPI	RNA-seq	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens					RNA	rRNA	see document	see document		True	2016-02-18	ENCODE				1							ENCFF269HKY, ENCFF940AZB	9799559	ENCODE Processing Pipeline	a909276c89846b91c9201d1ebb80111f		https://www.encodeproject.org/files/ENCFF658ESI/@@download/ENCFF658ESI.tsv	GRCh38			released			missing RIN, inconsistent assay_term_name		
ENCFF149OTO	tsv	gene quantifications	ENCSR967JPI	RNA-seq	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens					RNA	rRNA	see document	see document		True	2016-02-18	ENCODE				1							ENCFF672XWF, ENCFF826ONU	9455585	ENCODE Processing Pipeline	3dcc0ac02345a6af795d2dd693afa3a9		https://www.encodeproject.org/files/ENCFF149OTO/@@download/ENCFF149OTO.tsv	hg19			released			missing RIN, inconsistent assay_term_name		
ENCFF692ULG	tsv	gene quantifications	ENCSR406SAW	RNA-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens					RNA	rRNA	see document	see document		True	2016-02-18	ENCODE				1							ENCFF472HTY, ENCFF940AZB	9808316	ENCODE Processing Pipeline	f4f4c8403dcb35d92f1513fde636be35		https://www.encodeproject.org/files/ENCFF692ULG/@@download/ENCFF692ULG.tsv	GRCh38			released			inconsistent assay_term_name		
ENCFF360GZR	tsv	gene quantifications	ENCSR406SAW	RNA-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens					RNA	rRNA	see document	see document		True	2016-02-18	ENCODE				1							ENCFF471SRD, ENCFF826ONU	9448670	ENCODE Processing Pipeline	7e2c67e7ed1ce16891979b16ed11e5f3		https://www.encodeproject.org/files/ENCFF360GZR/@@download/ENCFF360GZR.tsv	hg19			released			inconsistent assay_term_name		
ENCFF386KWD	tsv	gene quantifications	ENCSR434TEU	RNA-seq	UBERON:0008367	breast epithelium	tissue	Homo sapiens					RNA	rRNA	see document	see document		True	2016-02-18	ENCODE				1							ENCFF340ZZB, ENCFF940AZB	9860091	ENCODE Processing Pipeline	c26cecb5353b19eecbef2d1156ea382f		https://www.encodeproject.org/files/ENCFF386KWD/@@download/ENCFF386KWD.tsv	GRCh38			released			inconsistent assay_term_name		
ENCFF912TDO	tsv	gene quantifications	ENCSR434TEU	RNA-seq	UBERON:0008367	breast epithelium	tissue	Homo sapiens					RNA	rRNA	see document	see document		True	2016-02-18	ENCODE				1							ENCFF059GYP, ENCFF826ONU	9498155	ENCODE Processing Pipeline	3e2fba0aa732860c6632fa996237a562		https://www.encodeproject.org/files/ENCFF912TDO/@@download/ENCFF912TDO.tsv	hg19			released			inconsistent assay_term_name		
ENCFF059UBK	tsv	gene quantifications	ENCSR043RSE	RNA-seq	EFO:0003042	H1-hESC	cell line	Homo sapiens					polyadenylated mRNA		see document			True	2013-07-31	Roadmap				1							ENCFF113LHJ, ENCFF940AZB	9942496	ENCODE Processing Pipeline	9b2e32ff36d9af895c59ba07c6b9edb4		https://www.encodeproject.org/files/ENCFF059UBK/@@download/ENCFF059UBK.tsv	GRCh38			released			missing RIN, inconsistent assay_term_name		
ENCFF809MAC	tsv	gene quantifications	ENCSR043RSE	RNA-seq	EFO:0003042	H1-hESC	cell line	Homo sapiens					polyadenylated mRNA		see document			True	2013-07-31	Roadmap				1							ENCFF262YIF, ENCFF826ONU	9589968	ENCODE Processing Pipeline	b58c0fe4cf2be9d540577c8023b1339e		https://www.encodeproject.org/files/ENCFF809MAC/@@download/ENCFF809MAC.tsv	hg19			released			missing RIN, inconsistent assay_term_name		
ENCFF288FRR	tsv	gene quantifications	ENCSR678TMV	RNA-seq	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens					RNA	rRNA	see document	see document		True	2016-02-18	ENCODE				1							ENCFF940AZB, ENCFF993BCG	9805745	ENCODE Processing Pipeline	be9eaa8dc62b10764855faa0dc162251		https://www.encodeproject.org/files/ENCFF288FRR/@@download/ENCFF288FRR.tsv	GRCh38			released			inconsistent assay_term_name		
ENCFF728KWY	tsv	gene quantifications	ENCSR678TMV	RNA-seq	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens					RNA	rRNA	see document	see document		True	2016-02-18	ENCODE				1							ENCFF157VYJ, ENCFF826ONU	9447654	ENCODE Processing Pipeline	39d4bff5913708e660d681c4fb0fceea		https://www.encodeproject.org/files/ENCFF728KWY/@@download/ENCFF728KWY.tsv	hg19			released			inconsistent assay_term_name		
ENCFF823DWN	tsv	gene quantifications	ENCSR433XCV	RNA-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens					polyadenylated mRNA		see document			True	2013-07-31	Roadmap				1							ENCFF650PTK, ENCFF940AZB	9834828	ENCODE Processing Pipeline	0a85783ad8e1a2793068b0f5dee16bee		https://www.encodeproject.org/files/ENCFF823DWN/@@download/ENCFF823DWN.tsv	GRCh38			released			missing RIN, inconsistent assay_term_name		
ENCFF056YPJ	tsv	gene quantifications	ENCSR433XCV	RNA-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens					polyadenylated mRNA		see document			True	2013-07-31	Roadmap				1							ENCFF478GNV, ENCFF826ONU	9488398	ENCODE Processing Pipeline	8322cc29a42e9ee27c23840d601403d0		https://www.encodeproject.org/files/ENCFF056YPJ/@@download/ENCFF056YPJ.tsv	hg19			released			missing RIN, inconsistent assay_term_name		
ENCFF485EUP	tsv	gene quantifications	ENCSR000CTV	RNA-seq	CL:0000236	B cell	primary cell	Homo sapiens					polyadenylated mRNA	rRNA	see document	see document		True	2012-06-21	ENCODE				1							ENCFF475URQ, ENCFF940AZB	9773783	ENCODE Processing Pipeline	f9d3e054f1a8da209e93c32adad3d843		https://www.encodeproject.org/files/ENCFF485EUP/@@download/ENCFF485EUP.tsv	GRCh38			released			missing RIN, inconsistent assay_term_name		
ENCFF231GYC	tsv	gene quantifications	ENCSR000CTV	RNA-seq	CL:0000236	B cell	primary cell	Homo sapiens					polyadenylated mRNA	rRNA	see document	see document		True	2012-06-21	ENCODE				2							ENCFF799RGD, ENCFF940AZB	9793358	ENCODE Processing Pipeline	9ef5511dd061559cab1459c343793f7d		https://www.encodeproject.org/files/ENCFF231GYC/@@download/ENCFF231GYC.tsv	GRCh38			released			missing RIN, inconsistent assay_term_name		
ENCFF049GRB	tsv	gene quantifications	ENCSR000CTV	RNA-seq	CL:0000236	B cell	primary cell	Homo sapiens					polyadenylated mRNA	rRNA	see document	see document		True	2012-06-21	ENCODE				1							ENCFF006QBZ, ENCFF826ONU	9418767	ENCODE Processing Pipeline	1d396ae23eeb3daedef824cefcd35833		https://www.encodeproject.org/files/ENCFF049GRB/@@download/ENCFF049GRB.tsv	hg19			released			missing RIN, inconsistent assay_term_name		
ENCFF422SXS	tsv	gene quantifications	ENCSR000CTV	RNA-seq	CL:0000236	B cell	primary cell	Homo sapiens					polyadenylated mRNA	rRNA	see document	see document		True	2012-06-21	ENCODE				2							ENCFF307VQB, ENCFF826ONU	9437463	ENCODE Processing Pipeline	65919a794518eb9027ad03112dbad9f4		https://www.encodeproject.org/files/ENCFF422SXS/@@download/ENCFF422SXS.tsv	hg19			released			missing RIN, inconsistent assay_term_name		
ENCFF199BWJ	tsv	gene quantifications	ENCSR429EWK	RNA-seq	UBERON:0001515	thoracic aorta	tissue	Homo sapiens					RNA	rRNA	see document	see document		True	2016-03-07	ENCODE				1							ENCFF720YJQ, ENCFF940AZB	9780189	ENCODE Processing Pipeline	82d2bcdf59509fb56e49c526f5680ac9		https://www.encodeproject.org/files/ENCFF199BWJ/@@download/ENCFF199BWJ.tsv	GRCh38			released			missing RIN, inconsistent assay_term_name		
ENCFF979PZW	tsv	gene quantifications	ENCSR429EWK	RNA-seq	UBERON:0001515	thoracic aorta	tissue	Homo sapiens					RNA	rRNA	see document	see document		True	2016-03-07	ENCODE				1							ENCFF940AZB, ENCFF954CUU	9782835	ENCODE Processing Pipeline	6c5350a884db94f6ad57367af1556308		https://www.encodeproject.org/files/ENCFF979PZW/@@download/ENCFF979PZW.tsv	GRCh38			released			missing RIN, inconsistent assay_term_name		
ENCFF758JLZ	tsv	gene quantifications	ENCSR429EWK	RNA-seq	UBERON:0001515	thoracic aorta	tissue	Homo sapiens					RNA	rRNA	see document	see document		True	2016-03-07	ENCODE				1							ENCFF378JVI, ENCFF826ONU	9441118	ENCODE Processing Pipeline	5996a66e3fd9a38e6ffd9eda313bb272		https://www.encodeproject.org/files/ENCFF758JLZ/@@download/ENCFF758JLZ.tsv	hg19			released			missing RIN, inconsistent assay_term_name		
ENCFF064SGN	tsv	gene quantifications	ENCSR429EWK	RNA-seq	UBERON:0001515	thoracic aorta	tissue	Homo sapiens					RNA	rRNA	see document	see document		True	2016-03-07	ENCODE				1							ENCFF494DAS, ENCFF826ONU	9439023	ENCODE Processing Pipeline	769ef73e8bcaf3cc7de00726dcd9a579		https://www.encodeproject.org/files/ENCFF064SGN/@@download/ENCFF064SGN.tsv	hg19			released			missing RIN, inconsistent assay_term_name		
ENCFF090CMK	tsv	gene quantifications	ENCSR853BNH	RNA-seq	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens					RNA	rRNA	see document	see document		True	2016-03-07	ENCODE				1							ENCFF359XHJ, ENCFF940AZB	9827676	ENCODE Processing Pipeline	ca98f87d55131243bfe514dae821c97b		https://www.encodeproject.org/files/ENCFF090CMK/@@download/ENCFF090CMK.tsv	GRCh38			released			missing RIN, inconsistent assay_term_name		
ENCFF688TXB	tsv	gene quantifications	ENCSR853BNH	RNA-seq	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens					RNA	rRNA	see document	see document		True	2016-03-07	ENCODE				1							ENCFF818XHS, ENCFF940AZB	9824160	ENCODE Processing Pipeline	087f954b6b62422ff6d5ba836c32e647		https://www.encodeproject.org/files/ENCFF688TXB/@@download/ENCFF688TXB.tsv	GRCh38			released			missing RIN, inconsistent assay_term_name		
ENCFF092VEZ	tsv	gene quantifications	ENCSR853BNH	RNA-seq	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens					RNA	rRNA	see document	see document		True	2016-03-07	ENCODE				1							ENCFF826ONU, ENCFF990BPA	9480300	ENCODE Processing Pipeline	d66616578a142357c828fb49b3feec7d		https://www.encodeproject.org/files/ENCFF092VEZ/@@download/ENCFF092VEZ.tsv	hg19			released			missing RIN, inconsistent assay_term_name		
ENCFF151LCI	tsv	gene quantifications	ENCSR853BNH	RNA-seq	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens					RNA	rRNA	see document	see document		True	2016-03-07	ENCODE				1							ENCFF258XYZ, ENCFF826ONU	9478393	ENCODE Processing Pipeline	a28558312e5dba954804c84de82b9423		https://www.encodeproject.org/files/ENCFF151LCI/@@download/ENCFF151LCI.tsv	hg19			released			missing RIN, inconsistent assay_term_name		
ENCFF440IKM	tsv	gene quantifications	ENCSR740YMS	RNA-seq	UBERON:0004550	gastroesophageal sphincter	tissue	Homo sapiens					RNA	rRNA	see document	see document		True	2016-02-18	ENCODE				1							ENCFF087XXR, ENCFF940AZB	9826492	ENCODE Processing Pipeline	b96d550e501e22b7f4dc80fcb4b475ad		https://www.encodeproject.org/files/ENCFF440IKM/@@download/ENCFF440IKM.tsv	GRCh38			released			inconsistent assay_term_name		
ENCFF749AJA	tsv	gene quantifications	ENCSR740YMS	RNA-seq	UBERON:0004550	gastroesophageal sphincter	tissue	Homo sapiens					RNA	rRNA	see document	see document		True	2016-02-18	ENCODE				1							ENCFF724VLE, ENCFF826ONU	9465497	ENCODE Processing Pipeline	20686ec53307732c188e4d3e5ef2246d		https://www.encodeproject.org/files/ENCFF749AJA/@@download/ENCFF749AJA.tsv	hg19			released			inconsistent assay_term_name		
ENCFF839NBX	tsv	gene quantifications	ENCSR586SYA	RNA-seq	UBERON:0001150	body of pancreas	tissue	Homo sapiens					RNA	rRNA	see document	see document		True	2016-02-18	ENCODE				1							ENCFF394LQG, ENCFF940AZB	9854137	ENCODE Processing Pipeline	2b7edff72733952dc55d7dba75786d74		https://www.encodeproject.org/files/ENCFF839NBX/@@download/ENCFF839NBX.tsv	GRCh38			released			inconsistent assay_term_name		
ENCFF204BZU	tsv	gene quantifications	ENCSR586SYA	RNA-seq	UBERON:0001150	body of pancreas	tissue	Homo sapiens					RNA	rRNA	see document	see document		True	2016-02-18	ENCODE				1							ENCFF355JEL, ENCFF826ONU	9490045	ENCODE Processing Pipeline	90e1e28cf6594138f08441855517b0e4		https://www.encodeproject.org/files/ENCFF204BZU/@@download/ENCFF204BZU.tsv	hg19			released			inconsistent assay_term_name		
ENCFF207NYU	tsv	gene quantifications	ENCSR718AXQ	RNA-seq	UBERON:0001211	Peyer's patch	tissue	Homo sapiens					RNA	rRNA	see document	see document		True	2016-08-05	ENCODE				1							ENCFF426MTM, ENCFF495VAK	1491074	ENCODE Processing Pipeline	574c9a91a07e37dc63e94378eba8a2d6		https://www.encodeproject.org/files/ENCFF207NYU/@@download/ENCFF207NYU.tsv	GRCh38			released					
ENCFF668PIG	tsv	gene quantifications	ENCSR718AXQ	RNA-seq	UBERON:0001211	Peyer's patch	tissue	Homo sapiens					RNA	rRNA	see document	see document		True	2016-08-05	ENCODE				1							ENCFF495VAK, ENCFF982OYH	1401807	ENCODE Processing Pipeline	c49416f85f3dc519a3bbe7661a111fab		https://www.encodeproject.org/files/ENCFF668PIG/@@download/ENCFF668PIG.tsv	hg19			released					
ENCFF086GFD	tsv	gene quantifications	ENCSR226KML	RNA-seq	UBERON:0001114	right lobe of liver	tissue	Homo sapiens					RNA	rRNA	see document	see document		True	2016-02-18	ENCODE				1							ENCFF562KEV, ENCFF940AZB	9804806	ENCODE Processing Pipeline	2c6ef6429cccd768e50da2c3f3e6ee51		https://www.encodeproject.org/files/ENCFF086GFD/@@download/ENCFF086GFD.tsv	GRCh38			released			inconsistent assay_term_name		
ENCFF347TXW	tsv	gene quantifications	ENCSR226KML	RNA-seq	UBERON:0001114	right lobe of liver	tissue	Homo sapiens					RNA	rRNA	see document	see document		True	2016-02-18	ENCODE				1							ENCFF538JRY, ENCFF826ONU	9446502	ENCODE Processing Pipeline	8485d7dc0837618bf6de2e560180f304		https://www.encodeproject.org/files/ENCFF347TXW/@@download/ENCFF347TXW.tsv	hg19			released			inconsistent assay_term_name		
ENCFF376IXQ	tsv	gene quantifications	ENCSR813BDU	RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens					RNA	rRNA	Trizol (LifeTech cat#: 15596-018)	Trizol (LifeTech cat#: 15596-018)		True	2016-04-21	ENCODE				1							ENCFF890FMR, ENCFF940AZB	9958331	ENCODE Processing Pipeline	f0eb37468bfedb767956422a240ebda3		https://www.encodeproject.org/files/ENCFF376IXQ/@@download/ENCFF376IXQ.tsv	GRCh38			released			missing RIN, inconsistent assay_term_name	missing documents	
ENCFF796RZJ	tsv	gene quantifications	ENCSR813BDU	RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens					RNA	rRNA	Trizol (LifeTech cat#: 15596-018)	Trizol (LifeTech cat#: 15596-018)		True	2016-04-21	ENCODE				2							ENCFF098KPG, ENCFF940AZB	9962097	ENCODE Processing Pipeline	51867ff3b274c409c98382edd8020a29		https://www.encodeproject.org/files/ENCFF796RZJ/@@download/ENCFF796RZJ.tsv	GRCh38			released			missing RIN, inconsistent assay_term_name	missing documents	
ENCFF098GZH	tsv	gene quantifications	ENCSR813BDU	RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens					RNA	rRNA	Trizol (LifeTech cat#: 15596-018)	Trizol (LifeTech cat#: 15596-018)		True	2016-04-21	ENCODE				1							ENCFF557CIL, ENCFF826ONU	9593911	ENCODE Processing Pipeline	a27402304d8afd6619094836a6d4e6a0		https://www.encodeproject.org/files/ENCFF098GZH/@@download/ENCFF098GZH.tsv	hg19			released			missing RIN, inconsistent assay_term_name	missing documents	
ENCFF653VKQ	tsv	gene quantifications	ENCSR813BDU	RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens					RNA	rRNA	Trizol (LifeTech cat#: 15596-018)	Trizol (LifeTech cat#: 15596-018)		True	2016-04-21	ENCODE				2							ENCFF036OZP, ENCFF826ONU	9602961	ENCODE Processing Pipeline	50d8e708c2b5b2c969f4050621a641f2		https://www.encodeproject.org/files/ENCFF653VKQ/@@download/ENCFF653VKQ.tsv	hg19			released			missing RIN, inconsistent assay_term_name	missing documents	
ENCFF132SDD	tsv	gene quantifications	ENCSR571RXE	RNA-seq	UBERON:0006631	right atrium auricular region	tissue	Homo sapiens					RNA	rRNA	see document	see document		True	2016-02-18	ENCODE				1							ENCFF006XES, ENCFF940AZB	9811672	ENCODE Processing Pipeline	9c1368bc94e753b6d66a8b86f0899c56		https://www.encodeproject.org/files/ENCFF132SDD/@@download/ENCFF132SDD.tsv	GRCh38			released			inconsistent assay_term_name		
ENCFF701KTC	tsv	gene quantifications	ENCSR571RXE	RNA-seq	UBERON:0006631	right atrium auricular region	tissue	Homo sapiens					RNA	rRNA	see document	see document		True	2016-02-18	ENCODE				1							ENCFF745UQK, ENCFF826ONU	9452240	ENCODE Processing Pipeline	f07a2ade261efb3c03734bb1232422ca		https://www.encodeproject.org/files/ENCFF701KTC/@@download/ENCFF701KTC.tsv	hg19			released			inconsistent assay_term_name		
ENCFF395HHA	tsv	gene quantifications	ENCSR396GIH	RNA-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens					polyadenylated mRNA		see document			True	2013-07-31	Roadmap				1							ENCFF940AZB, ENCFF999NGJ	9836895	ENCODE Processing Pipeline	1eeb25aff86fe8e296a4d4a0cec1e7a7		https://www.encodeproject.org/files/ENCFF395HHA/@@download/ENCFF395HHA.tsv	GRCh38			released			missing RIN, inconsistent assay_term_name		
ENCFF345XNS	tsv	gene quantifications	ENCSR396GIH	RNA-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens					polyadenylated mRNA		see document			True	2013-07-31	Roadmap				1							ENCFF422CGD, ENCFF826ONU	9494454	ENCODE Processing Pipeline	69caab58c8581eaa6ae0b8f2cc3dccd1		https://www.encodeproject.org/files/ENCFF345XNS/@@download/ENCFF345XNS.tsv	hg19			released			missing RIN, inconsistent assay_term_name		
ENCFF845OKW	tsv	gene quantifications	ENCSR719HRO	RNA-seq	UBERON:0002108	small intestine	tissue	Homo sapiens					polyadenylated mRNA		see document			True	2013-07-31	Roadmap				1							ENCFF183QMZ, ENCFF940AZB	9838093	ENCODE Processing Pipeline	a3f1120e94dfcbc624f01ff0252806bf		https://www.encodeproject.org/files/ENCFF845OKW/@@download/ENCFF845OKW.tsv	GRCh38			released			missing RIN, inconsistent assay_term_name		
ENCFF943EHY	tsv	gene quantifications	ENCSR719HRO	RNA-seq	UBERON:0002108	small intestine	tissue	Homo sapiens					polyadenylated mRNA		see document			True	2013-07-31	Roadmap				1							ENCFF761WKK, ENCFF826ONU	9492753	ENCODE Processing Pipeline	b3657996988c2b60e52f3004131d7b5b		https://www.encodeproject.org/files/ENCFF943EHY/@@download/ENCFF943EHY.tsv	hg19			released			missing RIN, inconsistent assay_term_name		
ENCFF918KPC	tsv	gene quantifications	ENCSR296PMS	RNA-seq	UBERON:0000945	stomach	tissue	Homo sapiens					RNA	rRNA	see document	see document		True	2016-08-04	ENCODE				1							ENCFF814QUJ, ENCFF940AZB	9859351	ENCODE Processing Pipeline	bd542c7cec42e0b3fa2978ada025fc8b		https://www.encodeproject.org/files/ENCFF918KPC/@@download/ENCFF918KPC.tsv	GRCh38			released			inconsistent assay_term_name		
ENCFF930JZC	tsv	gene quantifications	ENCSR296PMS	RNA-seq	UBERON:0000945	stomach	tissue	Homo sapiens					RNA	rRNA	see document	see document		True	2016-08-04	ENCODE				1							ENCFF235DQB, ENCFF826ONU	9513933	ENCODE Processing Pipeline	3ba36c19eea2fb487812e085522c9736		https://www.encodeproject.org/files/ENCFF930JZC/@@download/ENCFF930JZC.tsv	hg19			released			inconsistent assay_term_name		
ENCFF153AIN	tsv	gene quantifications	ENCSR000COZ	RNA-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens					polyadenylated mRNA	rRNA	see document	see document		True	2011-10-17	ENCODE				1							ENCFF113ZIX, ENCFF826ONU	9524350	ENCODE Processing Pipeline	7f977f67f6e86ac3acd42f258305aa9e		https://www.encodeproject.org/files/ENCFF153AIN/@@download/ENCFF153AIN.tsv	hg19			released			missing RIN, inconsistent assay_term_name		
ENCFF530HNB	tsv	gene quantifications	ENCSR000COZ	RNA-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens					polyadenylated mRNA	rRNA	see document	see document		True	2011-10-17	ENCODE				2							ENCFF826ONU, ENCFF903YMR	9552940	ENCODE Processing Pipeline	8e14336844d008660960512414920cf5		https://www.encodeproject.org/files/ENCFF530HNB/@@download/ENCFF530HNB.tsv	hg19			released			missing RIN, inconsistent assay_term_name		
